,id,frame,x,y,cid,point_id
339,k3_4,15.0,363.1363636363636,262.75757575757575,3,k1_1-k2_1-k3_4
340,k3_4,16.0,353.6990291262136,258.0582524271844,3,k1_1-k2_1-k3_4
341,k3_4,17.0,343.972602739726,250.3150684931507,3,k1_1-k2_1-k3_4
342,k3_4,18.0,331.0,242.62068965517238,3,k1_1-k2_1-k3_4
343,k3_4,19.0,317.84313725490193,235.76470588235293,3,k1_1-k2_1-k3_4
344,k3_4,20.0,305.3521126760563,228.90140845070425,3,k1_1-k2_1-k3_4
345,k3_4,21.0,291.77777777777777,223.55555555555554,3,k1_1-k2_1-k3_4
346,k3_4,22.0,277.8103448275862,219.24137931034483,3,k1_1-k2_1-k3_4
347,k3_4,23.0,264.6851851851852,214.94444444444446,3,k1_1-k2_1-k3_4
348,k3_4,24.0,250.73737373737373,212.50505050505052,3,k1_1-k2_1-k3_4
349,k3_5,1.0,90.5,399.0,3,k1_7-k2_4-k3_5
350,k3_5,2.0,132.0,384.0,3,k1_7-k2_4-k3_5
351,k3_5,3.0,165.0,388.0,3,k1_7-k2_4-k3_5
352,k3_5,4.0,195.0,379.0,3,k1_7-k2_4-k3_5
353,k3_5,5.0,218.11475409836063,376.1344262295082,3,k1_7-k2_4-k3_5
354,k3_5,6.0,236.62433862433863,376.03703703703707,3,k1_7-k2_4-k3_5
355,k3_5,7.0,254.64044943820224,376.59550561797755,3,k1_7-k2_4-k3_5
356,k3_5,8.0,268.1183431952663,375.1183431952663,3,k1_7-k2_4-k3_5
357,k3_5,9.0,278.67625899280574,371.3453237410072,3,k1_7-k2_4-k3_5
358,k3_5,10.0,283.4177215189873,370.6455696202531,3,k1_7-k2_4-k3_5
359,k3_5,11.0,291.5094339622641,370.1698113207547,3,k1_7-k2_4-k3_5
360,k3_5,12.0,295.05494505494505,367.24175824175825,3,k1_7-k2_4-k3_5
361,k3_5,13.0,296.34831460674155,365.12359550561797,3,k1_7-k2_4-k3_5
362,k3_5,14.0,294.45652173913044,366.95652173913044,3,k1_7-k2_4-k3_5
363,k3_5,15.0,292.3636363636364,364.6212121212121,3,k1_7-k2_4-k3_5
364,k3_5,16.0,288.8625,363.2875,3,k1_7-k2_4-k3_5
365,k3_5,17.0,282.0,363.05172413793105,3,k1_7-k2_4-k3_5
366,k3_5,18.0,274.2179487179488,359.0,3,k1_7-k2_4-k3_5
367,k3_5,19.0,267.609756097561,354.1463414634146,3,k1_7-k2_4-k3_5
368,k3_5,20.0,261.8712121212121,348.42424242424244,3,k1_7-k2_4-k3_5
369,k3_5,21.0,255.74418604651163,340.69767441860466,3,k1_7-k2_4-k3_5
370,k3_5,22.0,252.63291139240508,335.22784810126586,3,k1_7-k2_4-k3_5
371,k3_5,23.0,251.20689655172413,328.7586206896551,3,k1_7-k2_4-k3_5
372,k3_5,24.0,251.06666666666663,324.0666666666667,3,k1_7-k2_4-k3_5
373,k3_6,2.0,630.8202614379085,499.82026143790847,3,k1_6-k2_7-k3_6
374,k3_6,3.0,592.0021691973969,483.18655097613885,3,k1_6-k2_7-k3_6
375,k3_6,4.0,549.015503875969,466.5813953488372,3,k1_6-k2_7-k3_6
376,k3_6,5.0,513.3958333333334,450.4875,3,k1_6-k2_7-k3_6
377,k3_6,6.0,483.4947916666667,432.859375,3,k1_6-k2_7-k3_6
378,k3_6,7.0,458.23926380368096,415.9447852760736,3,k1_6-k2_7-k3_6
379,k3_6,8.0,437.2867647058824,401.2352941176471,3,k1_6-k2_7-k3_6
380,k3_6,9.0,417.8648648648648,383.85585585585585,3,k1_6-k2_7-k3_6
381,k3_6,10.0,402.06206896551726,365.37931034482756,3,k1_6-k2_7-k3_6
382,k3_6,11.0,387.6528925619835,345.396694214876,3,k1_6-k2_7-k3_6
383,k3_6,12.0,376.1060606060606,326.5909090909091,3,k1_6-k2_7-k3_6
384,k3_6,13.0,368.59375,310.15625,3,k1_6-k2_7-k3_6
385,k3_6,14.0,366.2826086956522,295.6304347826087,3,k1_6-k2_7-k3_6
386,k3_6,15.0,366.4814814814815,284.27777777777777,3,k1_6-k2_7-k3_6
387,k3_6,16.0,369.734693877551,276.69387755102036,3,k1_6-k2_7-k3_6
388,k3_6,17.0,376.2105263157895,270.4473684210526,3,k1_6-k2_7-k3_6
389,k3_6,18.0,382.5208333333333,264.0625,3,k1_6-k2_7-k3_6
390,k3_6,19.0,389.2,259.6,3,k1_6-k2_7-k3_6
391,k3_6,20.0,394.36,260.15999999999997,3,k1_6-k2_7-k3_6
392,k3_6,21.0,400.5,258.5,3,k1_6-k2_7-k3_6
393,k3_6,22.0,404.7931034482759,257.0,3,k1_6-k2_7-k3_6
394,k3_6,23.0,408.76,255.04000000000002,3,k1_6-k2_7-k3_6
395,k3_6,24.0,411.8837209302326,251.88372093023258,3,k1_6-k2_7-k3_6
396,k3_7,7.0,632.1875,368.9375,3,k1_5-k2_6-k3_7
397,k3_7,8.0,612.4782608695652,359.7173913043478,3,k1_5-k2_6-k3_7
398,k3_7,9.0,594.0,349.0,3,k1_5-k2_6-k3_7
399,k3_7,10.0,576.140625,337.796875,3,k1_5-k2_6-k3_7
400,k3_7,11.0,559.304347826087,325.82608695652175,3,k1_5-k2_6-k3_7
401,k3_7,12.0,543.2903225806451,313.98387096774195,3,k1_5-k2_6-k3_7
402,k3_7,13.0,527.7068965517242,301.5,3,k1_5-k2_6-k3_7
403,k3_7,14.0,513.5882352941177,289.0,3,k1_5-k2_6-k3_7
404,k3_7,15.0,499.3684210526316,276.3508771929824,3,k1_5-k2_6-k3_7
405,k3_7,16.0,486.984126984127,265.2698412698412,3,k1_5-k2_6-k3_7
406,k3_7,17.0,475.1724137931034,254.34482758620692,3,k1_5-k2_6-k3_7
407,k3_7,18.0,463.8888888888889,243.18518518518516,3,k1_5-k2_6-k3_7
408,k3_7,19.0,453.1875,232.28125,3,k1_5-k2_6-k3_7
409,k3_7,20.0,444.0,224.10810810810813,3,k1_5-k2_6-k3_7
410,k3_9,15.0,638.1034482758621,386.6896551724138,3,k1_8-k2_10-k3_9
411,k3_9,16.0,635.4528301886793,368.8490566037736,3,k1_8-k2_10-k3_9
412,k3_9,17.0,629.4270833333334,353.15625,3,k1_8-k2_10-k3_9
413,k3_9,18.0,619.5853658536586,338.9268292682927,3,k1_8-k2_10-k3_9
414,k3_9,19.0,608.8082191780821,326.4794520547945,3,k1_8-k2_10-k3_9
415,k3_9,20.0,599.1862745098039,316.4803921568627,3,k1_8-k2_10-k3_9
416,k3_9,21.0,584.0,306.5,3,k1_8-k2_10-k3_9
417,k3_9,22.0,571.695652173913,296.8695652173913,3,k1_8-k2_10-k3_9
418,k3_9,23.0,559.0833333333334,287.91666666666674,3,k1_8-k2_10-k3_9
419,k3_9,24.0,547.5324675324675,283.2987012987013,3,k1_8-k2_10-k3_9
420,k3_10,20.0,594.9454545454546,505.5681818181818,3,nan-k2_11-k3_10
421,k3_10,21.0,567.0421052631579,489.6,3,nan-k2_11-k3_10
422,k3_10,22.0,546.0717488789238,470.2062780269058,3,nan-k2_11-k3_10
423,k3_10,23.0,524.4057142857143,454.48571428571427,3,nan-k2_11-k3_10
424,k3_10,24.0,497.4573643410853,440.5658914728682,3,nan-k2_11-k3_10
425,k3_7,22.0,426.2857142857143,213.57142857142856,3,k1_5-k2_6-k3_7
426,k3_7,23.0,415.25,211.95,3,k1_5-k2_6-k3_7
427,k3_7,24.0,406.2826086956522,213.5217391304348,3,k1_5-k2_6-k3_7
428,k3_7,21.0,434.0,217.0,3,k1_5-k2_6-k3_7
429,k3_5,0.0,32.0,417.0,3,k1_7-k2_4-k3_5
