,id,frame,row,col,t,state,generation,root,parent,dummy,area,solidity,axis_major_length,eccentricity,orientation,axis_minor_length
448,18.0,41.0,267.5263157894737,266.8421052631579,41,5,0,18,18,False,19.0,1.0,6.017518285455349,0.7584691145965126,-1.2490457723982547,3.921670738988875
449,18.0,42.0,271.3448275862069,258.82758620689657,42,5,0,18,18,False,29.0,0.9354838709677419,7.70522064070772,0.7862824648239284,-1.0327550023827243,4.76080315674514
450,18.0,43.0,275.7027027027027,250.67567567567568,43,5,0,18,18,False,37.0,0.8809523809523809,7.820368433283748,0.6237160690786376,-1.056366126936392,6.112798703054222
451,18.0,44.0,279.925,243.0,44,5,0,18,18,False,40.0,0.9302325581395349,9.971570264999569,0.8375723543640862,-1.0950479461117542,5.447732230036309
452,18.0,45.0,284.5,233.86111111111111,45,5,0,18,18,False,36.0,0.972972972972973,7.618678126258614,0.6180897302533216,-1.0513589945189317,5.989100421213697
453,18.0,46.0,288.89285714285717,225.57142857142858,46,5,0,18,18,False,28.0,0.9333333333333333,7.215383808669306,0.7309688429663463,-1.2043069785417013,4.923856104982395
454,18.0,47.0,292.93939393939394,217.72727272727272,47,5,0,18,18,False,33.0,0.9428571428571428,7.685208325900958,0.6852937648205003,-1.2623957149008873,5.596881673389493
455,18.0,48.0,296.23333333333335,210.6,48,5,0,18,18,False,30.0,0.9090909090909091,7.372865984694943,0.7093126330045182,-1.0053021561615372,5.197089191135473
456,18.0,49.0,300.1818181818182,202.96969696969697,49,5,0,18,18,False,33.0,0.9705882352941176,7.141896840252407,0.5728604101637417,-1.4887991884083833,5.853876778956921
457,18.0,50.0,302.61538461538464,197.46153846153845,50,5,0,18,18,False,26.0,0.9629629629629629,7.064343153580018,0.7330331862579557,-1.3223909260432112,4.805115882963054
458,18.0,51.0,305.0,191.26666666666668,51,5,0,18,18,False,15.0,0.8823529411764706,4.725345372445161,0.4854572996762097,1.5707963267948966,4.1311822359545785
459,18.0,52.0,306.0,187.0,52,5,0,18,18,False,1.0,1.0,0.0,0.0,-0.7853981633974483,0.0
460,18.0,53.0,307.5,182.0,53,5,0,18,18,False,2.0,1.0,2.0,1.0,0.0,0.0
461,18.0,54.0,310.2311874241936,175.79271804341388,54,5,0,18,18,True,2.0,1.0,2.0,1.0,0.0,0.0
462,18.0,55.0,310.5,176.0,55,5,0,18,18,False,2.0,1.0,2.0,1.0,0.0,0.0
463,18.0,56.0,313.69438182995634,172.59198752435745,56,5,0,18,18,True,2.0,1.0,2.0,1.0,0.0,0.0
464,18.0,57.0,311.5,175.0,57,5,0,18,18,False,2.0,1.0,2.0,1.0,0.0,0.0
465,18.0,58.0,310.3888888888889,177.72222222222223,58,5,0,18,18,False,18.0,1.0,5.693388843125944,0.7226591383582849,1.3572411509889954,3.935296437229382
466,18.0,59.0,311.84240858480746,177.22027029311758,59,5,0,18,18,True,19.333333333333332,1.0,5.650771697237171,0.6314789813601099,1.4284262095909626,4.2810817861744175
467,18.0,60.0,313.295928280726,176.71831836401293,60,5,0,18,18,True,20.666666666666668,1.0,5.608154551348398,0.5402988243619349,1.4996112681929294,4.626867135119453
468,18.0,61.0,307.0,187.86363636363637,61,5,0,18,18,False,22.0,1.0,5.565537405459625,0.44911866736375994,1.5707963267948966,4.972652484064489
469,18.0,62.0,304.5,195.0,62,5,0,18,18,False,24.0,1.0,7.118052168020874,0.8111071056538127,1.5707963267948966,4.163331998932265
470,18.0,63.0,303.05555555555554,202.30555555555554,63,5,0,18,18,False,36.0,0.972972972972973,8.791248584078547,0.8105956224663137,1.5235624899464832,5.148210542482414
471,18.0,64.0,302.57142857142856,210.61904761904762,64,5,0,18,18,False,21.0,1.0,6.258173505705088,0.7473704562401328,1.4450890187461924,4.157977767102647
472,18.0,65.0,302.0833333333333,218.83333333333334,65,5,0,18,18,False,12.0,1.0,4.894994431930092,0.7950060587397373,-1.4064408273784121,2.9693109114997
473,18.0,66.0,300.0833333333333,225.83333333333334,66,5,0,18,18,False,12.0,1.0,4.894994431930092,0.7950060587397373,-1.4064408273784121,2.9693109114997
474,18.0,67.0,299.2932106499382,231.42060633567112,67,5,0,18,18,True,22.5,0.9714285714285714,6.346048591278878,0.7615612073842811,-1.1948977997761006,4.15693134399395
475,18.0,68.0,294.6666666666667,238.03030303030303,68,5,0,18,18,False,33.0,0.9428571428571428,7.797102750627663,0.728116356028825,-0.9833547721737889,5.3445517764882
476,18.0,69.0,290.0,242.5,69,5,0,18,18,False,22.0,1.0,6.159232041108927,0.6898605623642444,-1.0262300021748791,4.458928400631589
477,18.0,70.0,285.36842105263156,247.05263157894737,70,5,0,18,18,False,19.0,0.95,5.706236008175414,0.6816134345207245,-0.9712989047654826,4.175323993751543
478,18.0,71.0,278.85714285714283,250.85714285714286,71,5,0,18,18,False,21.0,1.0,6.110100926607786,0.712241974147557,-0.7853981633974483,4.288887713980078
479,18.0,72.0,270.1904761904762,253.95238095238096,72,5,0,18,18,False,21.0,0.9545454545454546,5.602338368222781,0.5441647649087307,-0.940100914673657,4.7002407233912535
480,19.0,36.0,427.5,74.0,36,5,0,19,19,False,2.0,1.0,2.0,1.0,0.0,0.0
481,20.0,46.0,263.6111111111111,362.27777777777777,46,5,0,20,20,False,18.0,1.0,5.693388843125944,0.7226591383582849,1.3572411509889954,3.935296437229382
482,20.0,47.0,263.6111111111111,362.27777777777777,47,5,0,20,20,True,22.5,0.9655172413793103,6.377018452004279,0.7254834165486823,1.3829249338205356,4.386803634448842
483,20.0,48.0,261.8888888888889,351.037037037037,48,5,0,20,20,False,27.0,0.9310344827586207,7.060648060882613,0.7283076947390796,1.408608716652076,4.838310831668302
484,20.0,49.0,261.0357142857143,343.75,49,5,0,20,20,False,28.0,0.9655172413793104,6.990217866013828,0.6908060503345348,1.490811892982135,5.054207895503233
485,20.0,50.0,260.3888888888889,337.05555555555554,50,5,0,20,20,False,18.0,0.9473684210526315,5.741271865845618,0.7147216758158796,1.485329059906492,4.015497119353468
486,20.0,51.0,260.1666666666667,329.5,51,5,0,20,20,False,24.0,0.9230769230769231,6.21825270205921,0.6251436616499838,1.5707963267948966,4.85340659285368
487,21.0,47.0,262.9230769230769,356.5769230769231,47,5,0,21,21,False,26.0,0.9629629629629629,6.683781520693031,0.6741761387369702,-1.4841017287282379,4.936444540556041
488,22.0,51.0,256.6279069767442,233.58139534883722,51,5,0,22,22,False,43.0,0.8958333333333334,9.049561870873639,0.6994375868455305,-0.1382597811932767,6.467664713082247
489,22.0,52.0,257.44827586206895,239.68965517241378,52,5,0,22,22,False,29.0,0.9666666666666667,6.258786926641891,0.3484510929203089,0.9652516631899266,5.866529742934273
490,22.0,53.0,257.0344827586207,246.75862068965517,53,5,0,22,22,False,29.0,0.9666666666666667,7.555598603699322,0.7657030621394029,1.3809653462869813,4.859717444450425
491,22.0,54.0,256.47058823529414,254.0,54,5,0,22,22,False,34.0,0.918918918918919,6.859136940603766,0.2735717370081063,0.46521993086202734,6.597471856227401
492,22.0,55.0,257.6111111111111,261.27777777777777,55,5,0,22,22,False,18.0,1.0,5.693388843125944,0.7226591383582849,1.3572411509889954,3.935296437229382
493,22.0,56.0,258.5,268.0,56,5,0,22,22,False,16.0,1.0,4.898979485566356,0.5773502691896258,1.5707963267948966,4.0
494,22.0,57.0,259.2254838950332,274.9591316937138,57,5,0,22,22,True,15.4,1.0,4.930363694616468,0.6187004710350549,1.5707963267948966,3.827571632442189
495,22.0,58.0,259.95096779006644,281.9182633874276,58,5,0,22,22,True,14.8,1.0,4.961747903666581,0.6600506728804839,1.5707963267948966,3.655143264884378
496,22.0,59.0,260.67645168509966,288.8773950811414,59,5,0,22,22,True,14.2,1.0,4.993132112716693,0.701400874725913,1.5707963267948966,3.482714897326567
497,22.0,60.0,261.4019355801329,295.8365267748552,60,5,0,22,22,True,13.6,1.0,5.024516321766805,0.742751076571342,1.5707963267948966,3.3102865297687556
498,22.0,61.0,261.0,266.6923076923077,61,5,0,22,22,False,13.0,1.0,5.055900530816918,0.784101278416771,1.5707963267948966,3.1378581622109447
499,22.0,62.0,261.6,258.8,62,5,0,22,22,False,5.0,1.0,3.098386676965933,0.816496580927726,1.2490457723982544,1.7888543819998317
500,22.0,63.0,262.88,252.2,63,5,0,22,22,False,25.0,1.0,6.475732183524657,0.6584387794994806,-1.3370833625184937,4.873858090595478
501,22.0,64.0,263.57142857142856,245.57142857142858,64,5,0,22,22,False,14.0,0.9333333333333333,4.909792887017621,0.6650251657557533,-1.13472807575818,3.6667361801409233
502,22.0,65.0,263.7353544482851,240.15839598497007,65,5,0,22,22,True,8.5,0.9666666666666667,3.609596981888062,0.7407608733417397,-0.17466495618036582,2.5000347567371284
503,22.0,66.0,266.3333333333333,231.66666666666666,66,5,0,22,22,False,3.0,1.0,2.3094010767585034,0.816496580927726,0.7853981633974483,1.3333333333333333
504,22.0,67.0,267.6,225.8,67,5,0,22,22,False,5.0,1.0,3.098386676965933,0.816496580927726,1.2490457723982544,1.7888543819998317
505,22.0,68.0,269.3888888888889,219.27777777777777,68,5,0,22,22,False,18.0,1.0,5.693388843125944,0.7226591383582849,-1.3572411509889954,3.935296437229382
506,22.0,69.0,271.75,212.66666666666666,69,5,0,22,22,False,12.0,0.9230769230769231,4.167620293867669,0.4907192147942729,1.2251278624101658,3.631321610887408
507,22.0,70.0,274.0,207.0,70,5,0,22,22,False,11.0,1.0,4.51260859854213,0.7559289460184544,1.5707963267948966,2.9541957835039856
508,22.0,71.0,276.09090909090907,201.36363636363637,71,5,0,22,22,False,11.0,1.0,4.346129984141888,0.7084437526351621,1.307763117296515,3.067356324605907
509,22.0,72.0,278.5,196.5,72,5,0,22,22,False,4.0,1.0,2.0,0.0,-0.7853981633974483,2.0
510,22.0,73.0,280.7142857142857,192.0,73,5,0,22,22,False,7.0,1.0,3.0237157840738176,0.3779644730092273,1.5707963267948966,2.7994168488950604
511,23.0,52.0,87.44871794871794,635.4230769230769,52,5,0,23,23,False,78.0,0.9629629629629629,12.158885515477689,0.7194935354303568,-0.6070786245887423,8.444335507712017
512,23.0,53.0,101.02127659574468,606.2340425531914,53,5,0,23,23,False,188.0,0.8909952606635071,31.426688424882535,0.9675518710163757,-1.1599309078508702,7.940658975599365
513,23.0,54.0,113.86428571428571,567.5214285714286,54,5,0,23,23,False,140.0,0.9032258064516129,24.86211155199406,0.9556825701064301,-1.152343428927515,7.319383058692649
514,23.0,55.0,129.99328859060404,535.6577181208054,55,5,0,23,23,False,149.0,0.9430379746835443,23.03941387263611,0.9302720572968775,-1.1388713550724567,8.452479266336296
515,23.0,56.0,145.19327731092437,507.8655462184874,56,5,0,23,23,False,119.0,0.9153846153846154,19.72383486046224,0.9168827411231025,-1.0823784436377526,7.872900040555637
516,23.0,57.0,157.94059405940595,483.61386138613864,57,5,0,23,23,False,101.0,0.9017857142857143,17.577454967803067,0.903790969912762,-1.1824610870744332,7.522696546888809
517,23.0,58.0,165.01388888888889,465.4375,58,5,0,23,23,False,144.0,0.9056603773584906,23.865053784303292,0.9423949181593199,-1.2456935221636511,7.982916433603155
518,23.0,59.0,172.88333333333333,443.7,59,5,0,23,23,False,60.0,0.9523809523809523,12.161266455411996,0.8560588325801701,-1.1904652878021957,6.285895885978373
519,23.0,60.0,172.88333333333333,443.7,60,5,0,23,23,False,60.0,0.9523809523809523,12.161266455411996,0.8560588325801701,-1.1904652878021957,6.285895885978373
520,23.0,61.0,179.0215053763441,428.83870967741933,61,5,0,23,23,False,93.0,0.9789473684210527,15.34539247618733,0.8525831350755119,-1.3443472041009532,8.019373462141308
521,23.0,62.0,182.375,416.921875,62,5,0,23,23,False,64.0,0.9411764705882353,13.110352745990339,0.8775352764402458,-1.440658621243806,6.286572565850456
522,23.0,63.0,184.91549295774647,405.3380281690141,63,5,0,23,23,False,71.0,0.8987341772151899,13.771622964382193,0.8637081935633008,-1.4020036730258711,6.940790811026198
523,23.0,64.0,189.26666666666668,394.9111111111111,64,5,0,23,23,False,45.0,0.9574468085106383,9.519316127217337,0.7755116819866665,-1.1895800495456312,6.009860475854304
524,23.0,65.0,193.875,386.15,65,5,0,23,23,False,40.0,0.9090909090909091,8.666641188296634,0.7300443460354151,-1.0059377068967563,5.922780640317546
525,23.0,66.0,199.24242424242425,378.6666666666667,66,5,0,23,23,False,33.0,1.0,7.3776746769221155,0.6340404069866102,-1.0562988389335897,5.7051552185417895
526,23.0,67.0,204.04166666666666,372.2916666666667,67,5,0,23,23,False,24.0,0.96,6.532502646922718,0.7081986022648714,-1.0829991150031317,4.612033565835372
527,23.0,68.0,208.66666666666666,366.8888888888889,68,5,0,23,23,False,36.0,0.9473684210526315,7.814411153200777,0.6676050070025455,-0.9307789764031827,5.817951407123035
528,23.0,69.0,213.70833333333334,362.0416666666667,69,5,0,23,23,False,24.0,0.96,5.773502691896256,0.40207793606049363,-0.36717383381821966,5.286250509051235
529,23.0,70.0,217.0,359.0,70,5,0,23,23,False,19.0,0.9047619047619048,5.350848432479509,0.5423261445466403,1.1071487177940904,4.495611895592131
530,23.0,71.0,221.78648423675256,353.7866975359041,71,5,0,23,23,True,13.5,0.9523809523809523,4.407475023808631,0.5773492901212174,0.9462734405957693,3.6171123415589808
531,23.0,72.0,221.125,356.875,72,5,0,23,23,False,8.0,1.0,3.4641016151377544,0.6123724356957945,0.7853981633974483,2.7386127875258306
532,23.0,73.0,223.94117647058823,356.1764705882353,73,5,0,23,23,False,17.0,0.8947368421052632,5.172256137442799,0.5761907849498634,-1.098421424644214,4.227363696079095
533,23.0,74.0,225.0,355.0,74,5,0,23,23,False,1.0,1.0,0.0,0.0,-0.7853981633974483,0.0
534,23.0,75.0,226.54545454545453,353.6363636363636,75,5,0,23,23,False,11.0,0.9166666666666666,3.9999999999999996,0.49792959773196893,-0.3217505543966423,3.468869823334348
535,23.0,76.0,228.5,352.0,76,5,0,23,23,False,16.0,1.0,4.898979485566356,0.5773502691896258,1.5707963267948966,4.0
536,23.0,77.0,230.47619047619048,350.3809523809524,77,5,0,23,23,False,21.0,0.875,5.579359434619736,0.4828045495852676,-1.1071487177940906,4.886002033668822
537,23.0,78.0,232.9375,348.125,78,5,0,23,23,False,16.0,0.9411764705882353,5.237469462291627,0.666203859254231,-0.6529475098655461,3.9059459330055573
538,23.0,79.0,235.5,345.5,79,5,0,23,23,False,14.0,1.0,4.780914437337574,0.6708203932499369,-0.7853981633974483,3.5456210417116734
539,23.0,80.0,238.58823529411765,339.88235294117646,80,5,0,23,23,False,17.0,1.0,5.181899763382574,0.625943231252129,-1.3060015274038586,4.041201040002321
540,23.0,81.0,241.31578947368422,334.42105263157896,81,5,0,23,23,False,19.0,1.0,6.150039219685437,0.776661503145017,-1.2762562321262119,3.8740214928519525
541,23.0,82.0,243.8,326.5,82,5,0,23,23,False,10.0,1.0,4.09878030638384,0.6831300510639732,1.5707963267948966,2.9933259094191533
542,24.0,54.0,265.84615384615387,206.46153846153845,54,5,0,24,24,False,13.0,0.9285714285714286,4.3616645597524775,0.5081397159034496,1.3303526866972286,3.756591133295642
543,24.0,55.0,264.0833333333333,201.16666666666666,55,5,0,24,24,False,12.0,1.0,4.894994431930091,0.7950060587397373,1.4064408273784121,2.9693109114996994
544,24.0,56.0,262.0,196.5,56,5,0,24,24,False,2.0,1.0,2.0,1.0,1.5707963267948966,0.0
545,25.0,54.0,107.5,583.0,54,5,0,25,25,False,4.0,1.0,3.23606797749979,0.9241763718304448,-1.0172219678978514,1.2360679774997898
546,26.0,54.0,260.05882352941177,307.29411764705884,54,5,0,26,26,False,17.0,0.85,5.64359807721824,0.7131544243589303,-1.435871748825662,3.956201567997365
547,26.0,55.0,260.05882352941177,307.29411764705884,55,5,0,26,26,True,21.25,0.8736111111111111,6.235029690180303,0.7180551586320029,-1.4441108226739057,4.329717501639887
548,26.0,56.0,260.05882352941177,307.29411764705884,56,5,0,26,26,True,25.5,0.8972222222222221,6.8264613031423655,0.7229558929050754,-1.4523498965221493,4.7032334352824074
549,26.0,57.0,260.05882352941177,307.29411764705884,57,5,0,26,26,True,29.75,0.9208333333333333,7.417892916104428,0.7278566271781481,-1.4605889703703927,5.076749368924928
550,26.0,58.0,260.94117647058823,281.79411764705884,58,5,0,26,26,False,34.0,0.9444444444444444,8.009324529066491,0.7327573614512207,-1.4688280442186363,5.450265302567449
551,27.0,58.0,256.9047619047619,189.42857142857142,58,5,0,27,27,False,21.0,0.9545454545454546,5.9701171190973845,0.6637312870134578,1.1372050547871744,4.465475117405723
552,28.0,61.0,251.6153846153846,184.6153846153846,61,5,0,28,28,False,13.0,1.0,4.318667337728677,0.523556754446835,0.7853981633974483,3.6794648440311994
553,28.0,62.0,249.5,183.5,62,5,0,28,28,False,12.0,1.0,3.8297084310253524,0.0,-0.7853981633974483,3.8297084310253524
554,28.0,63.0,248.33333333333334,182.33333333333334,63,5,0,28,28,False,18.0,0.9,4.988876515698588,0.3779644730092273,0.7853981633974483,4.618802153517006
555,28.0,64.0,247.88888888888889,181.66666666666666,64,5,0,28,28,False,9.0,1.0,3.885753375057407,0.6945875203623408,-1.2164831907310614,2.7954428906961324
556,28.0,65.0,264.8888888888889,238.66666666666666,65,5,0,28,28,False,9.0,1.0,3.885753375057407,0.6945875203623408,-1.2164831907310614,2.7954428906961324
557,29.0,61.0,264.6764705882353,293.0882352941176,61,5,0,29,29,False,34.0,0.7906976744186046,13.439014134466532,0.9623080073114079,1.2513298440337564,3.6549004114317794
558,29.0,62.0,268.26666666666665,302.3333333333333,62,5,0,29,29,False,15.0,1.0,4.77795383588526,0.5526820968472154,1.468098632200013,3.981909289096598
559,29.0,63.0,270.1578947368421,307.8421052631579,63,5,0,29,29,False,19.0,1.0,5.271572221283753,0.5207037318817046,0.7853981633974481,4.5005385950383054
560,29.0,64.0,272.0,312.0,64,5,0,29,29,False,9.0,1.0,3.265986323710904,0.0,-0.7853981633974483,3.265986323710904
561,29.0,65.0,273.125,314.125,65,5,0,29,29,False,8.0,1.0,3.4641016151377544,0.6123724356957945,-0.7853981633974483,2.7386127875258306
562,29.0,66.0,274.1952736653651,316.73545863847653,66,5,0,29,29,True,4.5,1.0,1.7320508075688772,0.30618621784789724,-0.7853981633974483,1.3693063937629153
563,29.0,67.0,277.0,315.0,67,5,0,29,29,False,1.0,1.0,0.0,0.0,-0.7853981633974483,0.0
564,29.0,68.0,279.4,313.4,68,5,0,29,29,False,15.0,1.0,4.618802153517006,0.4898979485566357,-0.7853981633974483,4.026578365477733
565,29.0,69.0,282.0,312.0,69,5,0,29,29,False,1.0,1.0,0.0,0.0,-0.7853981633974483,0.0
566,29.0,70.0,284.6,309.2,70,5,0,29,29,False,5.0,1.0,3.098386676965933,0.816496580927726,-1.2490457723982544,1.7888543819998317
567,29.0,71.0,287.6666666666667,306.3333333333333,71,5,0,29,29,False,3.0,1.0,2.3094010767585034,0.816496580927726,0.7853981633974483,1.3333333333333333
568,29.0,72.0,290.16241081341536,304.1203280041752,72,5,0,29,29,True,5.5,1.0,2.886751345948129,0.696923425058676,1.1780972450961724,2.080880229039762
569,29.0,73.0,294.0,298.5,73,5,0,29,29,False,8.0,1.0,3.4641016151377544,0.5773502691896258,1.5707963267948966,2.8284271247461903
570,29.0,74.0,297.4,294.2,74,5,0,29,29,False,5.0,1.0,3.098386676965933,0.816496580927726,1.2490457723982544,1.7888543819998317
571,29.0,75.0,299.5,289.0,75,5,0,29,29,False,16.0,1.0,4.898979485566356,0.5773502691896258,1.5707963267948966,4.0
572,29.0,76.0,301.52,283.76,76,5,0,29,29,False,25.0,0.9259259259259259,7.396488269906659,0.8105654680747051,-1.2702762320116956,4.331738827899622
573,29.0,77.0,303.53846153846155,277.88461538461536,77,5,0,29,29,False,26.0,0.896551724137931,7.61060341824184,0.8189699314916236,-1.3342042744782134,4.367241515016352
574,29.0,78.0,304.06666666666666,271.06666666666666,78,5,0,29,29,False,15.0,0.9375,6.116757990784166,0.8656750360130295,1.4969783905345204,3.062087979351537
575,29.0,79.0,303.48387096774195,264.741935483871,79,5,0,29,29,False,31.0,0.9393939393939394,8.817725805427946,0.8607546110499703,1.4909778282794872,4.488399994776541
576,29.0,80.0,301.9736842105263,258.10526315789474,80,5,0,29,29,False,38.0,0.9743589743589743,9.255485237561107,0.8305721746913179,1.4550147972577627,5.15448154501477
577,29.0,81.0,300.3076923076923,250.69230769230768,81,5,0,29,29,False,26.0,0.9285714285714286,7.324911493695528,0.7818673733169695,1.3060319059201344,4.566677933593755
578,29.0,82.0,298.8181818181818,243.4090909090909,82,5,0,29,29,False,22.0,0.88,6.348275964836028,0.7138264081892308,1.5127121885494468,4.4458416499876074
579,29.0,83.0,298.40909090909093,235.77272727272728,83,5,0,29,29,False,22.0,1.0,6.7414751252203455,0.7980471361014494,-1.4449829444806432,4.062379396262226
580,29.0,84.0,298.9047619047619,228.0952380952381,84,5,0,29,29,False,21.0,0.9545454545454546,5.662000386908122,0.5457864779122287,-1.424340128032135,4.744327670248816
581,29.0,85.0,300.51851851851853,220.03703703703704,85,5,0,29,29,False,27.0,0.9,8.094322551953956,0.8475431823041076,-1.3562861332676641,4.295870992322736
582,29.0,86.0,303.27906976744185,211.51162790697674,86,5,0,29,29,False,43.0,0.9555555555555556,9.060731445790084,0.7432249026970922,-1.349128175682935,6.062006815399768
583,29.0,87.0,307.9,202.36666666666667,87,5,0,29,29,False,30.0,0.967741935483871,7.4955442046992244,0.7357170592970191,-0.6817704813210117,5.076649744758386
584,29.0,88.0,314.60869565217394,193.0,88,5,0,29,29,False,23.0,0.9583333333333334,6.891317115301399,0.7941668406897232,-0.6744207609954591,4.187851931942873
585,29.0,89.0,323.1333333333333,183.13333333333333,89,5,0,29,29,False,15.0,0.8823529411764706,5.465040408511785,0.7684244858645451,-0.7853981633974482,3.4973005462944
586,29.0,90.0,332.5,172.5,90,5,0,29,29,False,2.0,1.0,2.8284271247461903,1.0,-0.7853981633974483,0.0
587,29.0,91.0,342.09090909090907,160.0,91,5,0,29,29,False,22.0,0.9565217391304348,8.095237064867966,0.9086515066774526,-0.9942621892496181,3.380209246413348
588,29.0,92.0,350.5,144.79166666666666,92,5,0,29,29,False,24.0,0.8571428571428571,8.94311494881966,0.9219814229636651,-1.1118882996198447,3.463079155090245
589,29.0,93.0,357.9,127.8,93,5,0,29,29,False,30.0,0.8823529411764706,10.100034938963391,0.9289049736625992,-1.1928807624576365,3.7402264947084114
590,29.0,94.0,364.44444444444446,110.15151515151516,94,5,0,29,29,False,99.0,0.9339622641509434,16.980211780999042,0.8968244108210797,-1.148252816710766,7.511819544549146
591,29.0,95.0,372.2352941176471,89.49019607843137,95,5,0,29,29,False,51.0,0.9272727272727272,12.476055681306317,0.9072334252355925,-1.1658051968416303,5.247772383655229
592,29.0,96.0,376.10998025666197,74.69329909425464,96,5,0,29,29,True,72.0,0.9286363636363637,14.570027248898889,0.9039066640957765,-1.2691373148338712,6.245727253449928
593,29.0,97.0,384.258064516129,44.494623655913976,97,5,0,29,29,False,93.0,0.93,16.66399881649146,0.9005799029559605,-1.3724694328261118,7.2436821232446285
594,29.0,98.0,386.64925373134326,20.455223880597014,98,5,0,29,29,False,134.0,0.7976190476190477,18.359838319084044,0.7810995537034823,1.4479938457235335,11.464002531844367
595,29.0,99.0,390.23809523809524,2.0476190476190474,99,5,0,29,29,False,21.0,0.875,6.588359702273278,0.7397958578215911,1.546350990842095,4.432855262228308
596,30.0,62.0,262.1333333333333,288.46666666666664,62,5,0,30,30,False,15.0,0.9375,4.618802153517007,0.47609522856952347,0.2449786631268642,4.061745656460751
597,30.0,63.0,259.3809523809524,286.0,63,5,0,30,30,False,21.0,0.9545454545454546,6.031754185975989,0.6872029525603175,0.6746894383094374,4.381861234666205
598,30.0,64.0,256.6666666666667,284.6666666666667,64,5,0,30,30,False,3.0,1.0,2.3094010767585034,0.816496580927726,-0.7853981633974483,1.3333333333333333
599,30.0,65.0,254.5,281.5,65,5,0,30,30,False,4.0,1.0,2.0,0.0,-0.7853981633974483,2.0
600,31.0,65.0,406.1063829787234,19.425531914893618,65,5,0,31,31,False,47.0,0.8703703703703703,11.343331114407489,0.8759083896845417,-1.3795076609463681,5.472901507281851
601,31.0,66.0,403.6363636363636,41.45454545454545,66,5,0,31,31,False,33.0,0.9705882352941176,11.108883698580835,0.9407026983652368,-1.3770954339253503,3.76849020144703
602,31.0,67.0,398.94871794871796,67.92307692307692,67,5,0,31,31,False,39.0,0.9069767441860465,10.23855218552467,0.8811030235815914,-1.2759704756861199,4.842060864734379
603,31.0,68.0,394.01612903225805,89.93548387096774,68,5,0,31,31,False,62.0,0.9393939393939394,15.799958374648874,0.949423487634785,-1.4551599068449157,4.961162805142959
604,31.0,69.0,387.5686274509804,115.66666666666667,69,5,0,31,31,False,51.0,0.9444444444444444,11.37529366099552,0.8543625355052127,-1.509749775165317,5.9114836671736475
605,31.0,70.0,381.1546391752577,136.88659793814432,70,5,0,31,31,False,97.0,0.776,13.228151731825909,0.5803097304928283,1.281429190933997,10.772952005121555
606,31.0,71.0,375.51724137931035,160.4367816091954,71,5,0,31,31,False,87.0,0.8613861386138614,15.68129245802027,0.8704379167832021,-1.4239301032397775,7.719558533705028
607,31.0,72.0,369.1639344262295,183.0,72,5,0,31,31,False,61.0,0.953125,11.440310969735117,0.8053130178502352,-1.3539272634842434,6.782386629199433
608,31.0,73.0,363.1857142857143,205.92857142857142,73,5,0,31,31,False,70.0,0.9210526315789473,13.537967753918085,0.8639096394108159,-1.433610627689281,6.8183546186832364
609,31.0,74.0,357.0869565217391,228.34782608695653,74,5,0,31,31,False,69.0,0.9324324324324325,12.174923821726049,0.8002261183244941,-1.3181136606166706,7.301282220176881
610,31.0,75.0,350.5857142857143,250.05714285714285,75,5,0,31,31,False,70.0,0.8860759493670886,14.04228174865066,0.8777264466396432,-1.313868035275001,6.728528724893473
611,31.0,76.0,343.26984126984127,271.3333333333333,76,5,0,31,31,False,63.0,0.8513513513513513,11.693926575469701,0.783429787137661,-1.284002093128056,7.267545046515322
612,31.0,77.0,336.5833333333333,290.97222222222223,77,5,0,31,31,False,36.0,0.9230769230769231,9.963491360931503,0.8851435984906996,-1.083361696221647,4.636191540414265
613,31.0,78.0,328.92857142857144,312.2142857142857,78,5,0,31,31,False,14.0,1.0,6.078082465112322,0.885817262000312,-1.2885116299608466,2.8204383934004995
614,31.0,79.0,324.0810810810811,332.8918918918919,79,5,0,31,31,False,37.0,0.925,9.681683372844118,0.8569980032386325,1.4286615973478438,4.989162445836453
615,31.0,80.0,319.04819277108436,348.67469879518075,80,5,0,31,31,False,83.0,0.9540229885057471,14.454518866261237,0.8546451395046843,-1.397180569260822,7.5049677867037055
616,31.0,81.0,316.18461538461537,369.33846153846156,81,5,0,31,31,False,65.0,0.8783783783783784,11.38667341388087,0.7357320990234454,-1.5460192209798942,7.711882780569208
617,31.0,82.0,311.9811320754717,388.0188679245283,82,5,0,31,31,False,53.0,0.8833333333333333,11.135670704838066,0.8249776267100419,-1.4031978689074707,6.293495650940981
618,31.0,83.0,309.42857142857144,406.23214285714283,83,5,0,31,31,False,56.0,0.9032258064516129,11.216119036969147,0.8184086669031375,-1.2443772552583279,6.445192819709285
619,31.0,84.0,307.2307692307692,425.1794871794872,84,5,0,31,31,False,39.0,0.9512195121951219,9.912455746430487,0.8629087611763192,-1.4713654095654503,5.009356088908493
620,31.0,85.0,306.1388888888889,442.19444444444446,85,5,0,31,31,False,36.0,0.9473684210526315,9.412253555550388,0.8579248493160634,-1.4115376168293325,4.835782423559233
621,31.0,86.0,305.6818181818182,460.1136363636364,86,5,0,31,31,False,44.0,0.9565217391304348,9.193894271299865,0.7504910082833878,1.5586438323168486,6.076066912065326
