LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID7041,7041,0,487,570.1889117,161.0041068,0,51,51,12.45057888,1,,255,255,255,255,124185,0,0.997265892,Infinity,-0.06053305,0.578077567,15.43465247,10.60352171,-0.501680728,1.455615681,487,110,0.505770454,0.91369606,4.984575799
ID7050,7050,0,572,490.9370629,202.1451049,0,48,48,13.4934523,1,,255,255,255,255,145860,0,1,Infinity,0.076363438,-0.089477362,15.56732031,12.14294835,0.187244967,1.282004984,572,120,0.499164166,0.906497623,5.01745206
ID7055,7055,0,330,626.6515152,130.0727273,0,53,53,10.24901275,1,,255,255,255,255,84150,0,0.723237598,Infinity,0.131951549,-0.010558256,13.83925454,7.647425551,2.799403422,1.809661885,330,88,0.535498748,0.930888575,4.844240567
ID6034,6034,0,363,492.6446281,276.4986226,0,4,4,10.74925526,1,,255,255,255,255,92565,0,1,Infinity,0.055403526,-0.028055759,13.45061643,8.768634848,-0.702308528,1.533946465,363,100,0.456159253,0.923664122,5.248638811
ID7060,7060,0,643,539.4027994,168.9688958,0,50,50,14.30640615,1,,255,255,255,255,163965,0,1,Infinity,-0.172256731,0.145488258,15.77845818,13.48706579,-0.819708791,1.169895545,643,124,0.525505743,0.91922802,4.890082642
ID6164,6164,0,219,292.6484018,292.8721461,0,17,17,8.349243383,1,,255,255,255,255,55845,0,1,Infinity,0.045008187,0.185700755,9.534325871,7.356464885,2.045531623,1.296047221,219,68,0.595163314,0.939914163,4.595014173
ID6036,6036,0,324,504.9753086,267.4197531,0,3,3,10.1554125,1,,255,255,255,255,82620,0,0.995893224,Infinity,0.040006779,-0.526067438,11.87201708,9.166268331,2.688241735,1.295185418,324,86,0.550500822,0.937771346,4.777777778
ID6167,6167,0,224,319.8482143,305.5714286,0,15,15,8.444016491,1,,255,255,255,255,57120,0,1,Infinity,-0.016605001,-0.072703981,9.1630262,7.951365555,1.016227437,1.152383969,224,70,0.574462657,0.92371134,4.677071733
ID6042,6042,0,344,463.6860465,300.9331395,0,6,6,10.46415791,1,,255,255,255,255,87720,0,1,Infinity,-0.114252725,-0.128491007,12.77727793,8.822542154,-0.893209382,1.448253543,344,90,0.5336829,0.925975774,4.852474794
ID6044,6044,0,374,551.8663102,244.7887701,0,0,0,10.91090727,1,,255,255,255,255,95370,0,0.998219056,Infinity,0.153164832,-0.034686162,15.12464786,8.114635758,-0.555808129,1.863872676,374,104,0.434525019,0.893667861,5.377711976
ID6686,6686,0,166,198.6084337,259.8795181,0,26,26,7.269074295,1,,255,255,255,255,42330,0,1,Infinity,0.060438541,-0.041397866,7.790866304,6.923150834,0.659998286,1.125335341,166,62,0.54266845,0.909589041,4.812133259
ID6049,6049,0,290,535.8862069,250.4724138,0,1,1,9.607802402,1,,255,255,255,255,73950,0,1,Infinity,0.008070474,-0.056977507,12.89126331,7.147399477,2.928169878,1.803629887,290,84,0.516474983,0.916271722,4.932649844
ID6562,6562,0,161,232.2608696,269.757764,0,22,22,7.158763278,1,,255,255,255,255,41055,0,0.995867769,Infinity,-0.479404905,-0.040370313,9.102744393,6.141584299,0.577066496,1.482149222,161,58,0.601422613,0.930635838,4.571040356
ID6179,6179,0,259,279.969112,289.1081081,0,18,18,9.079772052,1,,255,255,255,255,66045,0,1,Infinity,-0.068896403,0.14336092,9.610951388,8.704786409,-0.967452195,1.104099622,259,76,0.563485109,0.923351159,4.722410222
ID6821,6821,0,178,182.3033708,268.5617978,0,31,31,7.527227892,1,,255,255,255,255,45390,0,1,Infinity,0.001993269,0.048053812,7.907487805,7.110287718,1.556755046,1.112119245,178,66,0.51350183,0.905852417,4.946909147
ID8230,8230,0,-1,204.5,260,0,25,25,3.999999985,1,,100.3278689,0,0,255,6120,125.6047665,0.142239048,0.198933213,0,0,3.999999985,3.999999985,0,1,50.26548208,25.13274114,1,1,3.544907702
ID6183,6183,0,218,255.9770642,278.646789,0,20,20,8.330159374,1,,255,255,255,255,55590,0,1,Infinity,0.034820431,-0.046232566,9.589208262,7.28203334,-1.569475288,1.31683114,218,70,0.559075264,0.923728814,4.74099823
ID6055,6055,0,286,519.5629371,258.6223776,0,2,2,9.541311621,1,,255,255,255,255,72930,0,1,Infinity,-0.125167775,-0.454908509,11.32006259,8.363189773,2.521877826,1.35355802,286,78,0.590726824,0.933115824,4.612236689
ID6056,6056,0,201,446.5970149,305.4179104,0,7,7,7.99876785,1,,255,255,255,255,51255,0,0.99338843,Infinity,0.037586801,0.016126683,9.032309142,7.091535019,2.439413268,1.273674757,201,66,0.57985319,0.930555556,4.655281065
ID6319,6319,0,190,244.4842105,273.6631579,0,21,21,7.776816725,1,,255,255,255,255,48450,0,1,Infinity,0.017888109,0.169029646,8.190328215,7.477563682,0.125872513,1.095320423,190,68,0.516351734,0.917874396,4.933238501
ID6063,6063,0,254,479.5275591,288.0393701,0,5,5,8.991702347,1,,255,255,255,255,64770,0,0.997378768,Infinity,0.028099276,-0.036684933,11.90420799,6.729927384,-0.766880866,1.768846424,254,80,0.498727834,0.93040293,5.019646441
ID6323,6323,0,202,333.7970297,310.0346535,0,14,14,8.018640596,1,,255,255,255,255,51510,0,1,Infinity,0.002145747,0.098021129,8.314187628,7.857499891,0.451829715,1.058121253,202,66,0.582738031,0.928735632,4.643743795
ID6070,6070,0,202,413.2772277,320.2673267,0,9,9,8.018640596,1,,255,255,255,255,51510,0,1,Infinity,0.092128439,-0.039523568,8.825913211,7.254836934,-0.422530384,1.216555698,202,72,0.489661818,0.90990991,5.065902322
ID6844,6844,0,208,188.4855769,262.1442308,0,29,29,8.13685789,1,,255,255,255,255,53040,0,1,Infinity,-0.142117054,-0.101019013,9.776705982,7.021371992,0.177032396,1.392421024,208,74,0.47732014,0.896551724,5.130976815
ID6076,6076,0,149,396.6241611,320.3154362,0,10,10,6.886811529,1,,255,255,255,255,37995,0,1,Infinity,-0.01560907,-0.05798721,7.917343112,6.075569583,-0.207605944,1.303144175,149,56,0.59706289,0.922600619,4.587698755
ID6335,6335,0,245,268.1265306,284.2122449,0,19,19,8.830963827,1,,255,255,255,255,62475,0,1,Infinity,0.053027015,0.286710671,9.883780912,8.17908063,0.380204177,1.208421993,245,74,0.56222805,0.917602996,4.727686581
ID6981,6981,0,244,184.0081967,274.3114754,0,32,32,8.812923024,1,,255,255,255,255,62220,0,1,Infinity,0.108391757,0.159394625,10.8636364,7.132175354,1.501163628,1.523186946,244,76,0.530850836,0.903703704,4.865401437
ID6865,6865,0,104,185.3269231,276.4615385,0,33,33,5.753627392,1,,255,255,255,255,26520,0,1,Infinity,-0.010044993,0.05888132,6.597170914,5.116328265,1.851165148,1.289434644,104,50,0.522761018,0.892703863,4.902903378
ID6866,6866,0,80,185.1875,265.4125,0,30,30,5.046265044,1,,255,255,255,255,20400,0,1,Infinity,-0.07784371,-0.015874516,5.609687907,4.779395634,1.541370821,1.173723277,80,42,0.569903429,0.898876404,4.695742753
ID6996,6996,0,444,220.9887387,285.9864865,0,37,37,11.88821221,1,,255,255,255,255,113220,0,1,Infinity,-0.26348576,-0.094425106,18.79746645,7.690763224,0.4444453,2.44416138,444,116,0.414645404,0.908904811,5.505116375
ID6998,6998,0,538,279.429368,277.1301115,0,40,40,13.08627979,1,,255,255,255,255,137190,0,1,Infinity,-0.078140559,0.030344238,16.26693942,10.66988492,0.439189176,1.524565593,538,114,0.520214481,0.918088737,4.914888995
ID6999,6999,0,288,304.1944444,268.375,0,41,41,9.57461473,1,,255,255,255,255,73440,0,1,Infinity,-0.026580083,0.047552828,11.66815597,7.872721537,2.762326014,1.482099413,288,84,0.512913086,0.924558587,4.949747468
ID6104,6104,0,384,437.6796875,309.9479167,0,8,8,11.05581278,1,,255,255,255,255,97920,0,0.811320755,Infinity,-0.238323746,-0.082577137,17.59004763,7.082714981,-0.449101857,2.483517646,384,118,0.346558914,0.870748299,6.021662284
ID6233,6233,0,207,305.3043478,298.6570048,0,16,16,8.11727457,1,,255,255,255,255,52785,0,0.974562798,Infinity,0.135691254,0.110248735,9.101495767,7.590427279,0.045613789,1.19907555,207,64,0.635068046,0.940909091,4.4483075
ID7005,7005,0,504,257.9424603,276.9543651,0,39,39,12.66602474,1,,255,255,255,255,128520,0,1,Infinity,-0.273360627,0.773429332,15.32765176,11.88558652,1.135102259,1.289599948,504,110,0.523425685,0.902417189,4.899789435
ID6110,6110,0,161,379.2484472,321.7267081,0,11,11,7.158763278,1,,255,255,255,255,41055,0,1,Infinity,-0.023975772,-0.001789112,9.172482533,5.658443016,-0.090541157,1.621025874,161,60,0.561996019,0.92,4.728662437
ID6495,6495,0,95,217.8210526,263.4947368,0,24,24,5.499039842,1,,255,255,255,255,24225,0,1,Infinity,-0.846101818,-0.043422377,8.409254555,4.247911918,0.125327791,1.979620745,95,62,0.31056327,0.745098039,6.361065783
ID6623,6623,0,117,221.957265,265.5897436,0,23,23,6.102643418,1,,255,255,255,255,29835,0,1,Infinity,0.017345684,-0.187784586,6.818986178,5.622674614,-0.051121415,1.212765569,117,50,0.588106145,0.917647059,4.622501635
ID7008,7008,0,242,354.3264463,250.1694215,0,43,43,8.776730169,1,,255,255,255,255,61710,0,1,Infinity,0.207328514,0.053050119,11.34415026,6.918637231,2.864994019,1.639650973,242,72,0.586624554,0.941634241,4.628335295
ID7012,7012,0,279,406.172043,228.6308244,0,45,45,9.423823971,1,,255,255,255,255,71145,0,1,Infinity,0.01565721,0.011098136,12.6102407,7.145500137,2.813329956,1.764780695,279,78,0.576268475,0.936241611,4.669737853
ID6116,6116,0,238,363.0672269,321.1092437,0,12,12,8.703892975,1,,255,255,255,255,60690,0,1,Infinity,-0.046190333,0.115659963,10.5183944,7.294232698,-0.134008271,1.442015197,238,72,0.576928281,0.927875244,4.66706681
ID7013,7013,0,300,326.0766667,259.1466667,0,42,42,9.772050238,1,,255,255,255,255,76500,0,1,Infinity,0.035603374,-0.028624791,11.63301546,8.254557111,-0.373544306,1.409284024,300,84,0.534284465,0.914634146,4.849742261
ID6118,6118,0,149,352.6845638,315.0939597,0,13,13,6.886811529,1,,255,255,255,255,37995,0,1,Infinity,-0.161247425,0.186497781,7.739729158,6.769127356,0.589753595,1.143386548,149,58,0.556596083,0.919753086,4.751545139
ID7018,7018,0,482,381.6493776,243.346473,0,44,44,12.38649931,1,,255,255,255,255,122910,0,1,Infinity,0.302859891,0.101591106,14.19242306,10.85721908,0.135253878,1.307187683,482,106,0.53907001,0.931400966,4.828167698
ID6890,6890,0,210,189.0904762,279.9190476,0,34,34,8.175883811,1,,255,255,255,255,53550,0,1,Infinity,-0.038162792,-0.012596901,9.444698494,6.993362805,0.824764968,1.350523169,210,70,0.538558741,0.927152318,4.830458915
ID6895,6895,0,302,200.3642384,287.2251656,0,35,35,9.80456963,1,,255,255,255,255,77010,0,1,Infinity,-0.020965797,-0.50299059,13.36916878,7.413379774,1.084217886,1.803383772,302,84,0.537846361,0.919330289,4.833656836
ID7026,7026,0,599,430.8430718,213.8797997,0,46,46,13.8082447,1,,255,255,255,255,152745,0,1,Infinity,0.336067489,0.2137525,16.69998596,12.17672038,2.213594546,1.371468297,599,118,0.540595806,0.922247883,4.821349294
ID6898,6898,0,333,207.7957958,282.8228228,0,36,36,10.29549378,1,,255,255,255,255,84915,0,1,Infinity,-0.158074238,0.220821347,12.31537749,8.701658266,0.997919679,1.415290869,333,88,0.540366918,0.935393258,4.822370294
ID7155,7155,0,617,601.2755267,149.0842788,0,52,52,14.01417853,1,,255,255,255,255,157335,0,1,Infinity,-0.109582675,0.321467591,16.79955374,11.87944133,0.082805061,1.414170354,617,124,0.504256677,0.908689249,4.99205203
ID7030,7030,0,425,241.7082353,287.6141176,0,38,38,11.63106623,1,,255,255,255,255,108375,0,1,Infinity,0.112577297,0.004827843,13.94602289,9.685842257,0.454109535,1.439835847,425,100,0.534070751,0.934065934,4.850712501
ID7036,7036,0,376,459.8803191,207.7659574,0,47,47,10.94004192,1,,255,255,255,255,95880,0,1,Infinity,0.174300133,0.074083906,13.19216661,9.553035361,-0.688469053,1.380939786,376,96,0.512690468,0.90821256,4.950821982
ID7039,7039,0,284,515.5774648,184.2007042,0,49,49,9.507891863,1,,255,255,255,255,72420,0,1,Infinity,0.078967067,0.133429506,12.28241367,7.467184945,2.656480444,1.644851944,284,80,0.557632696,0.945091514,4.747126633
ID7425,7425,53,342,112.6549708,367.5614035,0,78,78,10.43369451,1,,255,255,255,255,87210,0,1,Infinity,0.208355938,0.002070973,11.90148564,9.469075373,-0.776265591,1.256879386,342,92,0.50776214,0.919354839,4.974790248
ID7426,7426,53,342,119.1929825,363.5906433,0,79,79,10.43369451,1,,255,255,255,255,87210,0,0.990300679,Infinity,0.054591978,0.156803715,12.87956259,8.727607526,-0.620324725,1.475726602,342,92,0.50776214,0.912,4.974790248
ID7431,7431,53,377,126.3633952,357.7904509,0,80,80,10.95458019,1,,255,255,255,255,96135,0,1,Infinity,0.19650301,0.129110541,13.21934656,9.630789764,-1.399533291,1.37261293,377,92,0.559726101,0.928571429,4.738241064
ID7436,7436,53,167,147.7664671,356.7005988,0,83,83,7.290936222,1,,255,255,255,255,42585,0,0.923224568,Infinity,0.071567298,-0.140716583,8.013302519,6.794411284,-1.371272235,1.179396151,167,60,0.58293997,0.915068493,4.642939395
ID7442,7442,53,203,142.8078818,356.1576355,0,82,82,8.038464212,1,,255,255,255,255,51765,0,0.990196078,Infinity,0.008630103,0.058669484,8.95945782,7.409595826,0.643594628,1.209169573,203,70,0.520606783,0.890350877,4.913036844
ID7447,7447,53,477,160.5953878,353.0545073,0,86,86,12.3220865,1,,255,255,255,255,121635,0,1,Infinity,-0.072184636,0.104390373,16.77952304,9.180027525,0.020393905,1.827829273,477,108,0.513902502,0.936211973,4.944980302
ID7450,7450,53,330,153.7060606,351.0515152,0,84,84,10.24901275,1,,255,255,255,255,84150,0,1,Infinity,-0.064866882,0.019245825,13.64799044,7.627404274,2.548327656,1.789336182,330,98,0.431789078,0.850515464,5.394722449
ID7454,7454,53,305,155.5901639,350.7803279,0,85,85,9.853147481,1,,255,255,255,255,77775,0,1,Infinity,0.245388886,-0.02757868,11.67577239,8.331221863,2.605978438,1.40144778,305,88,0.494930661,0.891812865,5.038865342
ID7456,7456,53,500,86.404,380.176,0,75,75,12.61566261,1,,255,255,255,255,127500,0,1,Infinity,-0.163562131,0.068568702,14.63948585,10.72872238,-1.392969081,1.364513436,500,116,0.466943022,0.918273646,5.187677708
ID7328,7328,53,114,4.429824561,506.0964912,0,60,60,6.023896333,1,,255,255,255,255,29070,0,0.425,Infinity,-0.707074835,0.771378078,8.273148119,6.158244414,0.953883642,1.343426399,114,46,0.677016186,0.966101695,4.308294733
ID7460,7460,53,333,160.1291291,349.5105105,0,87,87,10.29549378,1,,255,255,255,255,84915,0,1,Infinity,-0.065673308,-0.089665516,11.17609997,9.916876521,0.188250599,1.126977829,333,86,0.565792511,0.907356948,4.712770969
ID7461,7461,53,479,169.1670146,347.9874739,0,89,89,12.34789194,1,,255,255,255,255,122145,0,1,Infinity,0.004237546,-0.224830134,15.55255348,9.945343901,0.769631623,1.563802482,479,110,0.497462109,0.915869981,5.026028286
ID7333,7333,53,352,9.321022727,501.2954545,0,61,61,10.58513486,1,,255,255,255,255,89760,0,0.407061959,Infinity,-1.544243473,0.568735683,13.91444926,9.439502488,-0.55465944,1.474065956,352,84,0.626893772,0.956521739,4.477215043
ID7334,7334,53,368,28.57336957,482.8777174,0,63,63,10.82303276,1,,255,255,255,255,93840,0,0.998190045,Infinity,-0.112180146,0.280419244,11.75399318,10.24602068,2.968705555,1.147176406,368,98,0.481510244,0.885679904,5.108603144
ID7463,7463,53,319,187.7523511,341.2852665,0,91,91,10.07674817,1,,255,255,255,255,81345,0,0.997912317,Infinity,-0.119826638,-0.085795529,11.81137234,8.765632025,0.143406174,1.347463857,319,90,0.494897806,0.917985612,5.039032599
ID7467,7467,53,292,178.6575342,341.9486301,0,90,90,9.64087583,1,,255,255,255,255,74460,0,0.997719498,Infinity,0.10075948,-0.544712505,12.11771184,8.75976888,2.856106103,1.383336935,292,86,0.49613037,0.898461538,5.032769329
ID7471,7471,53,370,210.0540541,335.7648649,0,93,93,10.85240332,1,,255,255,255,255,94350,0,0.989247312,Infinity,-0.330724589,0.064556073,13.06402987,9.572710009,0.217991207,1.364715933,370,90,0.574019398,0.935524652,4.678877204
ID7472,7472,53,672,203.1755952,336.6696429,0,92,92,14.62546558,1,,255,255,255,255,171360,0,0.997028232,Infinity,-0.202587291,-0.030843145,21.82413314,10.17679032,0.038785511,2.14450062,672,144,0.407243492,0.865979381,5.554920599
ID7476,7476,53,335,163.1492537,349.4358209,0,88,88,10.32636489,1,,255,255,255,255,85425,0,1,Infinity,-0.478618199,-0.25326145,13.92442388,7.850167883,0.650572536,1.773774024,335,92,0.497369347,0.914051842,5.026496955
ID7477,7477,53,752,232.8457447,336.3125,0,94,94,15.47155566,1,,255,255,255,255,191760,0,0.990295545,Infinity,-0.316511622,-0.012719882,21.28995577,11.24380241,0.24926976,1.893483628,752,144,0.45572486,0.894705532,5.251139694
ID7480,7480,53,808,239.7636139,321.1113861,0,95,95,16.03728119,1,,255,255,255,255,206040,0,1,Infinity,-0.492867598,0.067996062,19.20877223,14.28835577,1.114073549,1.344365477,808,146,0.476338312,0.881134133,5.136262077
ID7481,7481,53,697,283.302726,305.784792,0,97,97,14.89503242,1,,255,255,255,255,177735,0,1,Infinity,0.040403023,0.284852136,16.47425555,14.47302836,-0.642571156,1.138272871,697,136,0.473548893,0.885079365,5.15136733
ID7483,7483,53,859,261.9150175,321.975553,0,96,96,16.53566425,1,,255,255,255,255,219045,0,0.981545559,Infinity,0.449506375,0.447299745,21.70535019,13.56429136,3.140718773,1.600183128,859,182,0.325881909,0.80130597,6.209759865
ID7485,7485,53,635,351.2834646,274.8629921,0,100,100,14.21712973,1,,255,255,255,255,161925,0,1,Infinity,-0.047294052,-0.251414472,19.2032827,12.1428213,2.416357731,1.581451479,635,142,0.395737222,0.806349206,5.63509811
ID7487,7487,53,1038,299.2899807,293.9566474,0,98,98,18.17706417,1,,255,255,255,255,264690,0,0.99487508,Infinity,0.035815737,-0.092722377,19.70524701,17.95881189,1.542334716,1.097246696,1038,180,0.402589281,0.837434449,5.586937697
ID7494,7494,53,1137,371.7308707,262.8970976,0,101,101,19.02415151,1,,255,255,255,255,289935,0,1,Infinity,-0.452598996,0.15577899,20.80602521,17.85937091,-0.511907191,1.164992054,1137,170,0.494393197,0.907060231,5.04160352
ID7499,7499,53,1260,405.0849206,263.281746,0,102,102,20.02674353,1,,255,255,255,255,321300,0,0.959564541,Infinity,-0.761591721,0.561465752,27.11960322,15.27094065,0.114598479,1.775896053,1260,188,0.447986277,0.87804878,5.296299996
ID7372,7372,53,389,32.71979434,473.7737789,0,64,64,11.12755794,1,,255,255,255,255,99195,0,1,Infinity,0.033972418,-0.121561576,12.44741225,10.06928869,1.958932071,1.236175924,389,96,0.530416468,0.915294118,4.867393215
ID7376,7376,53,411,16.45255474,494.5523114,0,62,62,11.43789155,1,,255,255,255,255,104805,0,0.914596273,Infinity,0.003239198,-0.244279327,15.50501017,8.784643071,2.566910989,1.765013108,411,100,0.516477832,0.937286203,4.932636237
ID7380,7380,53,312,60.58653846,433.2211538,0,68,68,9.96557497,1,,255,255,255,255,79560,0,1,Infinity,-0.243787323,-0.115966931,11.22663262,9.15327593,2.064936411,1.226515261,312,84,0.555655843,0.924444444,4.755563543
ID7508,7508,53,1175,450.8629787,233.3012766,0,104,104,19.33944457,1,,255,255,255,255,299625,0,0.99829932,Infinity,-0.741157695,1.414342134,23.76990807,17.34471156,-0.847553842,1.370441243,1175,176,0.476675022,0.918686474,5.134447701
ID7512,7512,53,1053,484.8366572,236.2668566,0,105,105,18.30793025,1,,255,255,255,255,268515,0,0.997470756,Infinity,-0.540772693,0.105547735,24.463653,13.78991355,0.183821793,1.774025117,1053,168,0.468834618,0.910505837,5.177201831
ID7386,7386,53,488,65.91393443,422.8155738,0,69,69,12.46335526,1,,255,255,255,255,124440,0,1,Infinity,-0.699735566,0.320937417,16.78246872,9.328610099,-0.577410237,1.799032068,488,120,0.425860337,0.916431925,5.432144763
ID7389,7389,53,348,53.68678161,443.1178161,0,67,67,10.52482021,1,,255,255,255,255,88740,0,0.998086124,Infinity,0.119946375,-0.149244744,14.00016665,7.839568137,2.166326681,1.785833913,348,94,0.494918173,0.918205805,5.038928914
ID7518,7518,53,636,427.4465409,246.3773585,0,103,103,14.22831992,1,,255,255,255,255,162180,0,0.991649269,Infinity,0.565186642,0.080125306,21.31689615,10.02318398,2.711533584,2.126758942,636,136,0.432104872,0.923747277,5.392750783
ID7393,7393,53,474,46.3649789,454.3333333,0,66,66,12.28327668,1,,255,255,255,255,120870,0,1,Infinity,-0.106731309,-0.085411935,14.45145581,10.49720218,2.027098242,1.376695958,474,106,0.53012279,0.927592955,4.868741249
ID7521,7521,53,1181,534.0558848,208.957663,0,107,107,19.388759,1,,255,255,255,255,301155,0,1,Infinity,0.334791348,0.843506837,22.6364369,18.42933563,2.231066502,1.228282851,1181,170,0.513525387,0.923377639,4.946795677
ID7524,7524,53,711,563.9915612,210.5766526,0,108,108,15.04388012,1,,255,255,255,255,181305,0,0.999062793,Infinity,-0.058439412,0.778484567,22.45721504,10.89327508,3.006164186,2.061566872,711,138,0.46916034,0.909207161,5.175404344
ID7397,7397,53,405,68.72839506,402.1037037,0,72,72,11.35409635,1,,255,255,255,255,103275,0,0.996713229,Infinity,0.251877718,0.413718103,13.59732758,10.07210278,-1.521555467,1.349998891,405,102,0.489175327,0.877573131,5.068420749
ID7526,7526,53,484,325.6880165,289.2396694,0,99,99,12.41217084,1,,255,255,255,255,123420,0,0.998623538,Infinity,0.177408558,0.493842238,15.57225684,10.52744555,2.783993649,1.47920564,484,110,0.502654825,0.898792943,5
